channel_name	ids	id_c	max_scanned_at	criteria_by_avg
ianirvingvegatayao	"100044480613890, 140435014114"	2	2021-03-02 00:00:00	10000
AJBOTG	101659724926118	1	2021-06-01 00:00:00	10000
MatisakGamingOfficial	107257807408398	1	2020-09-05 00:00:00	10000
DisneyMagicKingdoms	545267055639763	1	2021-08-20 00:00:00	10000
kroonosff	101700934506922	1	2020-09-17 00:00:00	10000
Tiubiugames	102392131772313	1	2021-02-07 00:00:00	10000
ryvenvillargaming	106003244541032	1	2020-09-19 00:00:00	10000
douglasuribe	1573400169549644	1	2021-09-01 00:00:00	10000
Staccs803	548820545574200	1	2020-11-29 00:00:00	10000
Cañita-Gamer-100150232103776	100150232103776	1	2021-09-02 00:00:00	10000
Soloclips	100064077533690	1	2021-08-17 00:00:00	10000
Blacksoul268	102810075258836	1	2021-06-09 00:00:00	10000
bobimpubgbq	2386924678025279	1	2021-01-06 00:00:00	10000
ardamML	186855228648851	1	2021-08-08 00:00:00	10000
JTgameplays	111643177150935	1	2021-09-04 00:00:00	10000
esportsintegrated	101526255003905	1	2021-09-01 00:00:00	10000
juanesgram	724449294584325	1	2021-04-13 00:00:00	10000
RRQHOSHIINDONESIA	100152848350931	1	2021-04-18 00:00:00	10000
MoyaFF	107041377750884	1	2021-07-02 00:00:00	10000
finalroundclan	2105235796240081	1	2021-09-01 00:00:00	10000
HondaksGamingPH	657177888060032	1	2021-05-24 00:00:00	10000
Soultannn1	"100046976556551, 381789229065347"	2	2021-09-05 00:00:00	10000
FramixGamer	109811760553868	1	2021-06-04 00:00:00	10000
sheetalgaming11	100100005682542	1	2021-08-09 00:00:00	10000
cotuongchinhtruc	100358871749858	1	2021-06-11 00:00:00	10000
obeygaming61	844084022643033	1	2021-04-18 00:00:00	10000
bobimpubgt	2386924678025279	1	2020-12-03 00:00:00	10000
botiuoz	2386924678025279	1	2021-05-26 00:00:00	10000
bobimcs	2386924678025279	1	2021-05-15 00:00:00	10000
Tacaz.Streamer	104684161346339	1	2021-03-02 00:00:00	10000
YH3YA	101415704606767	1	2021-03-06 00:00:00	10000
bobimpbmb	2386924678025279	1	2021-02-13 00:00:00	10000
aceonlineshop123	520035118154037	1	2021-02-03 00:00:00	10000
bobimpubgg	2386924678025279	1	2020-11-21 00:00:00	10000
GETAMPLFYED	489368714899344	1	2021-03-17 00:00:00	10000
bobimpugx	2386924678025279	1	2021-06-10 00:00:00	10000
k1nginanew	105577221267882	1	2020-12-23 00:00:00	10000
ployonlyfan	103587174896782	1	2021-08-01 00:00:00	10000
EURO2020	144308312288690	1	2021-05-17 00:00:00	10000
proplayerfansbase	109935307406949	1	2020-10-03 00:00:00	10000
gamesparatodos	105354054482288	1	2020-12-06 00:00:00	10000
tanzilsofficial	109497744149530	1	2020-08-23 00:00:00	10000
bopubglk	2386924678025279	1	2021-03-24 00:00:00	10000
bobimpm	2386924678025279	1	2021-02-03 00:00:00	10000
bazziechan	100063714280515	1	2021-09-02 00:00:00	10000
ml.indonesia05	108188617549505	1	2020-10-18 00:00:00	10000
bobingk	2386924678025279	1	2021-04-11 00:00:00	10000
bobimsko	2386924678025279	1	2021-03-26 00:00:00	10000
bovimden	2386924678025279	1	2021-04-29 00:00:00	10000
48Pacman	100310568296543	1	2021-06-06 00:00:00	10000
pgodTV	779094715806534	1	2020-11-01 00:00:00	10000
hendrajadmiko94	110811423937569	1	2021-06-19 00:00:00	10000
bobiampug	2386924678025279	1	2021-04-20 00:00:00	10000
ronalfresh	110312320579928	1	2020-10-14 00:00:00	10000
myanmaresl	298444661043925	1	2020-11-29 00:00:00	10000
TeamSecret	883203648356917	1	2021-08-31 00:00:00	10000
bobimpubgmt	2386924678025279	1	2020-11-28 00:00:00	10000
GamingSkrill	"371500800316888, 3309082072"	2	2021-08-31 00:00:00	10000
DDAABBOOYY	103213021184021	1	2020-09-20 00:00:00	10000
BurmaGamer	259700734602670	1	2021-02-01 00:00:00	10000
wampiptingpinas	100204085144772	1	2021-07-10 00:00:00	10000
rafaelbruningoficial	2061183653935485	1	2020-10-04 00:00:00	10000
Elconejomalo2020	106432851106772	1	2021-06-11 00:00:00	10000
abdifitahgamer	108609140592191	1	2021-02-16 00:00:00	10000
AwaStream	114586967086857	1	2021-06-06 00:00:00	10000
efckhmer	1137601149624311	1	2021-08-29 00:00:00	10000
baianootv	730524460421078	1	2021-06-06 00:00:00	10000
TDWICKSS	113010647141163	1	2020-08-05 00:00:00	10000
malmalthalthal	103366978036395	1	2020-10-13 00:00:00	10000
BongGamerAlokesh	112208290577170	1	2021-06-03 00:00:00	10000
morenitooficialquetepasaoye	1819938364919733	1	2021-02-24 00:00:00	10000
InvisKOfficial	101691054750216	1	2021-05-19 00:00:00	10000
bobimskpubg	2386924678025279	1	2021-03-06 00:00:00	10000
Priti-Ram-100842968936505	100842968936505	1	2021-08-20 00:00:00	10000
voochayut1	2014088702218008	1	2021-05-25 00:00:00	10000
LDABEST	"16523103, 1642322496069471"	2	2020-12-17 00:00:00	10000
JAVAGAME2020	112211263971531	1	2020-10-30 00:00:00	10000
GamerIndustry	108248021338609	1	2021-08-03 00:00:00	10000
J4YTV1	104131691343564	1	2020-08-02 00:00:00	10000
100842428203386	100052583791362	1	2021-01-31 00:00:00	10000
mcmisthy	1183527068342481	1	2021-08-22 00:00:00	10000
NinjaGamings97	105297027661045	1	2021-02-05 00:00:00	10000
CaMucKho.RubyMedia	105002451110455	1	2021-01-01 00:00:00	10000
FFYISUS	109101727619109	1	2021-05-23 00:00:00	10000
sqr2kgaming	101791734813617	1	2021-07-07 00:00:00	10000
noway.vulong	482596268560404	1	2021-02-02 00:00:00	10000
bobimpopgm	2386924678025279	1	2021-02-14 00:00:00	10000
AljanabiX	109917204469413	1	2021-05-25 00:00:00	10000
LuisCT.YT	106937527441772	1	2020-10-09 00:00:00	10000
bosipem	2386924678025279	1	2021-05-25 00:00:00	10000
informabrasilamapa	113221983780283	1	2020-09-13 00:00:00	10000
usoujamirgaming	106321074064153	1	2021-08-26 00:00:00	10000
SaritaGaming	316759862254628	1	2021-07-03 00:00:00	10000
bobimpubgcn	2386924678025279	1	2021-01-18 00:00:00	10000
AWMKINGFF	104602431264373	1	2021-09-01 00:00:00	10000
yefersoncossiotv	102831544935235	1	2021-08-31 00:00:00	10000
ProDuBaiTV	165065060555216	1	2021-05-26 00:00:00	10000
PUBGMobileVN	251269595573816	1	2021-08-30 00:00:00	10000
jessnolimits99	104152361393482	1	2020-09-18 00:00:00	10000
TheDonatoFANS	102814098248997	1	2020-11-27 00:00:00	10000
yenyferyormari.igarzaveliz	100048581973686	1	2021-04-25 00:00:00	10000
bobipoug	2386924678025279	1	2021-04-16 00:00:00	10000
GolemcitoGamess1992	106832641406684	1	2021-07-23 00:00:00	10000
totalgaming093	1724772070955807	1	2021-05-04 00:00:00	10000
trixsix.official	102694208028022	1	2021-08-12 00:00:00	10000
NzrlNfq	100208261658368	1	2020-09-04 00:00:00	10000
danilo.araujo.7161	100002057754234	1	2021-05-21 00:00:00	10000
BotimusPrimeRTX	103702548347039	1	2021-06-07 00:00:00	10000
EliasGamaers	112046697154101	1	2020-12-30 00:00:00	10000
111210403688437	100055686381228	1	2021-02-03 00:00:00	10000
OfficialSolidMB	"301056090681355, 358068235, 100044467898173"	3	2021-03-15 00:00:00	10000
bopupgk	2386924678025279	1	2021-04-24 00:00:00	10000
U.Lar.Pone	111182730464343	1	2021-08-06 00:00:00	10000
mikasalamancaOFFICIAL	2074928559426387	1	2021-04-30 00:00:00	10000
wildriftPH	108512297233816	1	2021-07-31 00:00:00	10000
TwolilmilkerFB	110484247192016	1	2021-07-19 00:00:00	10000
SAN-FORD-107306508075611	107306508075611	1	2021-09-05 00:00:00	10000
MTrang.int	"3287182702, 2712382508789102"	2	2021-06-09 00:00:00	10000
Kapten-Hyuga-101091631471008	100057207259675	1	2021-07-24 00:00:00	10000
MrStivenTcc320	103941484974356	1	2021-01-29 00:00:00	10000
KielvjOfficial	2150270675051497	1	2021-08-27 00:00:00	10000
110675800575603	100057675870433	1	2021-01-07 00:00:00	10000
dgray0	2335746179980371	1	2021-05-28 00:00:00	10000
Bmpespatches	106470928184685	1	2021-04-01 00:00:00	10000
goal	25427813597	1	2021-08-28 00:00:00	10000
FreeFireRamdonss	103941484974356	1	2021-01-21 00:00:00	10000
bubsfortrey	101595611565480	1	2020-08-26 00:00:00	10000
arnellayers	105271854380626	1	2020-10-04 00:00:00	10000
Ko.Thura992	269910653689904	1	2020-10-30 00:00:00	10000
habobasoka	111554657179364	1	2021-04-07 00:00:00	10000
Mattgamer.ph	105036897944769	1	2021-01-28 00:00:00	10000
crisyt.ff.20	111367641036941	1	2021-07-04 00:00:00	10000
zuxxygaming	1978221522216250	1	2020-11-22 00:00:00	10000
AldenRichards	672392086238947	1	2020-11-28 00:00:00	10000
OfficialJonathanGaming	"100532451559457, 152061985"	2	2020-10-24 00:00:00	10000
CMamoPeru	106752600661368	1	2020-10-14 00:00:00	10000
tinychocomallowtv	115290143609384	1	2020-09-11 00:00:00	10000
MazeonPlanet7	104616091664535	1	2021-08-06 00:00:00	10000
Gamedayyoutube	1467753480165811	1	2020-10-31 00:00:00	10000
Sparta.U98	281570649230689	1	2021-01-31 00:00:00	10000
XavyBecker	217909301686185	1	2021-09-03 00:00:00	10000
AlinyaungLiveStreaming	108772490822451	1	2021-08-10 00:00:00	10000
OGDizaster	107363690746369	1	2021-01-19 00:00:00	10000
Aternos55	112316367781816	1	2021-07-11 00:00:00	10000
itskaysee	249542719043023	1	2021-08-31 00:00:00	10000
FranzellKyot	"112811726853427, 115856691"	2	2021-01-27 00:00:00	10000
RSkullGaming	2149244268419127	1	2020-10-07 00:00:00	10000
abnsy.clan	103354991084803	1	2021-03-10 00:00:00	10000
FreeFire4K	100046914584950	1	2021-05-04 00:00:00	10000
SamAndMomTV	107228477551959	1	2021-08-25 00:00:00	10000
PHNationals	138921243623851	1	2021-06-05 00:00:00	10000
V.Chicken.TH	435429613623066	1	2021-03-09 00:00:00	10000
bataixtra	101279788342648	1	2021-03-07 00:00:00	10000
SilUGaming0	513969431960305	1	2021-04-10 00:00:00	10000
tonyboyofc	2071440899792269	1	2021-08-30 00:00:00	10000
zorman.videos.7	497870250231404	1	2021-04-30 00:00:00	10000
NoobGamer0719	100051024951238	1	2021-08-29 00:00:00	10000
bobimpubgmk	2386924678025279	1	2020-12-07 00:00:00	10000
Kvaio29	104500114577697	1	2020-10-08 00:00:00	10000
bopubgam	2386924678025279	1	2021-03-15 00:00:00	10000
Tigafunit.tv	103068641424938	1	2020-09-18 00:00:00	10000
conejitabritney	101750785066424	1	2020-11-26 00:00:00	10000
aactionbolt	248387969184838	1	2021-08-14 00:00:00	10000
tagmovii	101862635200771	1	2021-08-07 00:00:00	10000
coltongameplay	100145772024812	1	2021-07-28 00:00:00	10000
Mikasadota2	1364766670302772	1	2021-01-22 00:00:00	10000
Dioe24k	"102078662205392, 111747577314957"	2	2021-08-16 00:00:00	10000
pubgmsoloking	104227664695270	1	2020-09-16 00:00:00	10000
Bkinhoo	"248349636072703, 1742116095"	2	2020-10-20 00:00:00	10000
faynakmusic	103102381773514	1	2021-08-29 00:00:00	10000
morenitooficial2.0	1819938364919733	1	2021-04-22 00:00:00	10000
mukbangbang168	102277691980860	1	2021-07-27 00:00:00	10000
PandaOfficial08	1947641282218965	1	2021-06-02 00:00:00	10000
PUBGMOBILE.MM.OFFICIAL	303971716950445	1	2021-01-30 00:00:00	10000
bopopem	2386924678025279	1	2021-04-24 00:00:00	10000
SinghGamer63	104641418060552	1	2021-08-19 00:00:00	10000
KimberlyHime	1585984745056345	1	2021-03-11 00:00:00	10000
HawkingFF	103941484974356	1	2021-02-09 00:00:00	10000
CarlosLpcVEVO	106204317662604	1	2020-12-06 00:00:00	10000
scrimlabs	105085238441369	1	2021-07-04 00:00:00	10000
mobilelegendsstreamingbyksm	120187455320537	1	2021-01-24 00:00:00	10000
Dariel0908	106844187551277	1	2021-05-07 00:00:00	10000
ninjaarman	102183624815669	1	2020-09-01 00:00:00	10000
axomxorn	841562022867061	1	2021-08-10 00:00:00	10000
MoonArmy2	105818137627822	1	2021-09-03 00:00:00	10000
Toms1011	1210265529146352	1	2021-08-29 00:00:00	10000
bobutkiz	2386924678025279	1	2021-06-11 00:00:00	10000
Malak.Sawaa	101440388177665	1	2020-09-28 00:00:00	10000
BocilGantengIdaman	517116745378985	1	2021-04-23 00:00:00	10000
welcome2hell.2020	113538910093777	1	2020-08-23 00:00:00	10000
bobimpubgmy	2386924678025279	1	2020-12-09 00:00:00	10000
M1rakol	103519481457724	1	2020-09-19 00:00:00	10000
100045594583495	461657924380700	1	2021-06-06 00:00:00	10000
dlxgamingofficial	100195978475444	1	2021-08-07 00:00:00	10000
bobuntyk	2386924678025279	1	2021-04-23 00:00:00	10000
bobimpubgm20cm	2386924678025279	1	2020-11-18 00:00:00	10000
Relax-Sport-113504990997882	113504990997882	1	2021-07-11 00:00:00	10000
ibapa.atbp	203500539859713	1	2020-09-25 00:00:00	10000
PartTime-Gaming-106953598163960	106953598163960	1	2021-08-12 00:00:00	10000
bochanhkt	2386924678025279	1	2021-04-03 00:00:00	10000
MrStivenTC.01	100070150805044	1	2021-08-11 00:00:00	10000
avanshinEVERY	113915326978446	1	2021-07-18 00:00:00	10000
bobimpubgpm	2386924678025279	1	2020-12-17 00:00:00	10000
angel.pazcastillo.7	1645328596	1	2021-06-14 00:00:00	10000
ParagonGamingGG	1603407533125130	1	2021-08-02 00:00:00	10000
P0wp0wEsports	493787541033681	1	2021-09-01 00:00:00	10000
bobimubg	2386924678025279	1	2021-02-10 00:00:00	10000
tokeo7777	109114017502855	1	2020-09-18 00:00:00	10000
BoomSnipere	384994922146044	1	2020-10-10 00:00:00	10000
JigJug.mn	792262907783660	1	2021-01-26 00:00:00	10000
binarMOTOGP	100284418297890	1	2021-06-16 00:00:00	10000
beardgmng	100542128358108	1	2020-10-10 00:00:00	10000
PMWgaming1	103346568120988	1	2020-12-28 00:00:00	10000
ClaraWilliamsonGamer	100864558570102	1	2021-08-02 00:00:00	10000
StingCambodia	1758086854474061	1	2020-08-09 00:00:00	10000
bobimpubgp	2386924678025279	1	2020-11-21 00:00:00	10000
Maomeogaming	112671820550645	1	2021-05-27 00:00:00	10000
PUBGMOBILE.MENA.OFFICIAL	318419145651459	1	2021-08-14 00:00:00	10000
sawbbantopgaming	101568578905563	1	2021-08-17 00:00:00	10000
Chuu82	100067390200773	1	2021-07-20 00:00:00	10000
teffapurpose	2060586787569626	1	2021-06-25 00:00:00	10000
bobimjuk	2386924678025279	1	2021-04-06 00:00:00	10000
SecretUHIGH	114001363359162	1	2021-06-21 00:00:00	10000
AllAboutBasketball2k20	105128871303122	1	2020-08-02 00:00:00	10000
Thao-Minta-106613564997167	106613564997167	1	2021-07-28 00:00:00	10000
wanessawolfoficial	108828753791586	1	2020-09-10 00:00:00	10000
FLASHAOVVN	274635753036045	1	2021-04-14 00:00:00	10000
funnygaming123boaungdinlive	100063817745467	1	2021-02-21 00:00:00	10000
Matyjotita	111015933722889	1	2021-05-27 00:00:00	10000
Viral-Game-109741234687489	109741234687489	1	2021-09-01 00:00:00	10000
L1oNex	105729647652514	1	2021-01-28 00:00:00	10000
pinkgamingbd	105024017823122	1	2021-07-11 00:00:00	10000
asusrogmalaysia	360477790674118	1	2020-09-05 00:00:00	10000
freefiremuoitamcong	112629353496827	1	2021-06-11 00:00:00	10000
KGXABEST	1642322496069471	1	2021-01-11 00:00:00	10000
haitacdaichiengosu	118027416640381	1	2021-03-10 00:00:00	10000
SosomuBAH	113139476774871	1	2021-06-11 00:00:00	10000
tareq1214gaming	260911194011300	1	2021-04-17 00:00:00	10000
minhvlog9x	111783873909603	1	2021-06-04 00:00:00	10000
AoeNo1Fanpage	1908208452605997	1	2021-04-08 00:00:00	10000
dayanagaming2	"100053159342651, 111573363760683"	2	2020-12-21 00:00:00	10000
gta5waterradolls	105993638002093	1	2020-11-30 00:00:00	10000
LigaBBVAMX	256148867832568	1	2021-05-30 00:00:00	10000
MeePandaOne	101988544501272	1	2021-07-17 00:00:00	10000
RESEToficial.rik	101070364710220	1	2021-06-08 00:00:00	10000
BeerixTv	106018537821393	1	2020-08-19 00:00:00	10000
narogam1ng	"277286959042822, 3870413062"	2	2020-12-08 00:00:00	10000
DarkthroneGaming	"100044441829263, 483055882212834"	2	2021-08-26 00:00:00	10000
totalgaming2020	104470784755227	1	2021-08-25 00:00:00	10000
Gladiarecu-113941156688480	113941156688480	1	2021-07-04 00:00:00	10000
Malak.Sawaf.Games	101440388177665	1	2020-09-23 00:00:00	10000
UtttaraGaming	110165220686222	1	2021-07-11 00:00:00	10000
GTA-MODS-101761965539052	101761965539052	1	2021-07-21 00:00:00	10000
NivLeMBKTV	103010258159375	1	2020-08-20 00:00:00	10000
crifHerr	201931899869117	1	2020-11-18 00:00:00	10000
bobimtkk	2386924678025279	1	2021-03-13 00:00:00	10000
iZenGamers	108957504039391	1	2020-10-12 00:00:00	10000
Stylez566	108591144197200	1	2021-07-14 00:00:00	10000
119239586151076	100045615518356	1	2021-05-06 00:00:00	10000
LordTioMeepo	2138938139689174	1	2021-08-29 00:00:00	10000
bobimgmpubg	2386924678025279	1	2021-07-15 00:00:00	10000
ElTwinsGaming2020	107145217708566	1	2021-05-28 00:00:00	10000
San-Ford-107306508075611	107306508075611	1	2021-08-27 00:00:00	10000
donato.vivo	104507724589634	1	2020-08-23 00:00:00	10000
Angrymum	105211818054899	1	2021-06-11 00:00:00	10000
KingBOBGaming	2196578287271956	1	2021-08-14 00:00:00	10000
bobimpubg20	2386924678025279	1	2020-12-01 00:00:00	10000
TheDonato20MF	110561170861416	1	2021-02-02 00:00:00	10000
kothugaming0099	100063696130774	1	2021-08-15 00:00:00	10000
XNineTV	1477224089077489	1	2021-06-07 00:00:00	10000
TheSnipersSNP	2545481265494382	1	2021-08-29 00:00:00	10000
Ladyblck25	102056551548682	1	2021-06-14 00:00:00	10000
skygeming	107754157317939	1	2020-11-11 00:00:00	10000
deshmerarangila	119952481976158	1	2021-06-05 00:00:00	10000
PubgGG.JO	2457995304219835	1	2021-01-06 00:00:00	5000
ZainoGaming	109300217412194	1	2021-02-19 00:00:00	5000
bGamingfreefire	"103566701121591, 2154713143"	2	2021-08-22 00:00:00	5000
vbgcommunity	101516168312231	1	2021-06-04 00:00:00	5000
moath993	113274643437254	1	2021-05-09 00:00:00	5000
GAM1NG.TV	102889307929607	1	2020-12-13 00:00:00	5000
TVTH5	100202448418262	1	2020-11-06 00:00:00	5000
hypergamin	288731352036096	1	2021-07-15 00:00:00	5000
DynakmiGamer	2140482119394189	1	2021-03-21 00:00:00	5000
yzandratorress	100642171651359	1	2021-09-03 00:00:00	5000
Makiavelicoxgamer	653981071373955	1	2021-05-16 00:00:00	5000
Nguyễn-Hà-Thương-105485021844569	105485021844569	1	2021-08-14 00:00:00	5000
Tạ-Chi-Gamming-102316858796861	102316858796861	1	2021-07-30 00:00:00	5000
macadstv	1919367661471206	1	2020-10-07 00:00:00	5000
MYKuja	173794483496603	1	2021-07-16 00:00:00	5000
TheExaltedPrime	109406470531973	1	2021-07-26 00:00:00	5000
FerManFF	110130376983833	1	2021-05-08 00:00:00	5000
Khương-Nga-Gamming-112655227747540	112655227747540	1	2021-07-31 00:00:00	5000
abnnedal	101067154778446	1	2021-08-30 00:00:00	5000
applegamer05	106833161207728	1	2021-07-30 00:00:00	5000
Killertgj	569463079861056	1	2021-08-12 00:00:00	5000
LoniFBGaming	111983947151638	1	2020-08-25 00:00:00	5000
payaxon95	102748847868470	1	2020-10-01 00:00:00	5000
Dojo1544	112391647124495	1	2020-09-17 00:00:00	5000
ABU.Hassan.Gamingxx	106422604557986	1	2021-05-14 00:00:00	5000
MauricioGamerOtaku	105090344470403	1	2021-02-20 00:00:00	5000
fanysaurio	109521330779467	1	2021-04-14 00:00:00	5000
xboxblockfox	109874453859007	1	2021-08-02 00:00:00	5000
CRASH.GAMING.LY	105683017649177	1	2021-09-02 00:00:00	5000
firoogaming	2305387049519120	1	2021-02-16 00:00:00	5000
Liga-5-Estrellas-103974548500069	103974548500069	1	2021-08-31 00:00:00	5000
kuya.ponggg	108300930918365	1	2021-06-10 00:00:00	5000
VolkyGames	100457291970731	1	2021-08-22 00:00:00	5000
kienvau.motconkien	104160548204845	1	2021-03-21 00:00:00	5000
txoliang	396585337454698	1	2021-05-30 00:00:00	5000
Musashiigamiing	212034412180759	1	2021-08-06 00:00:00	5000
ducilonhd	325796197963433	1	2021-07-29 00:00:00	5000
bitcoingamingfb	377834495622028	1	2020-11-29 00:00:00	5000
amanushgaming	107482754071611	1	2021-08-15 00:00:00	5000
Wats-Stew-106830471647966	106830471647966	1	2021-08-05 00:00:00	5000
kalary0	110828760340539	1	2021-04-10 00:00:00	5000
HGaming.fb	100063726939063	1	2021-08-05 00:00:00	5000
PAOWERGAMEING	102694704944265	1	2021-08-02 00:00:00	5000
TheDonatoEnVivo	108333964187340	1	2021-06-09 00:00:00	5000
DanPlayzLive	"1239729522, 1561797377443186"	2	2021-08-31 00:00:00	5000
gamingbossaaa	106436531432059	1	2021-08-12 00:00:00	5000
DamianTv2	100058144716915	1	2021-08-26 00:00:00	5000
Samurai-ZERO-Gameplays-100824204676431	100824204676431	1	2021-05-23 00:00:00	5000
prophetrolez	355333218492757	1	2021-08-14 00:00:00	5000
TopTechnologyFB	105144544636618	1	2020-10-13 00:00:00	5000
TX.MO.TX	100656295500998	1	2021-07-11 00:00:00	5000
Runoss-102730801901502	102730801901502	1	2021-05-08 00:00:00	5000
StevPlay15	104261227922897	1	2020-08-16 00:00:00	5000
Souzagamer09	282206912628316	1	2021-05-20 00:00:00	5000
erikasexygamer	110133787449624	1	2021-07-05 00:00:00	5000
metfonegamingtv	105987707652975	1	2021-08-21 00:00:00	5000
Peretty83	109750397196411	1	2021-09-02 00:00:00	5000
Võ-Dung-Gamming-100370555662259	100370555662259	1	2021-08-02 00:00:00	5000
gman15051989	242506259266957	1	2021-01-31 00:00:00	5000
Nrx-TV-101131738477623	101131738477623	1	2021-07-27 00:00:00	5000
sodesenhotop	2365467220394809	1	2021-07-14 00:00:00	5000
rfking02	112542433781384	1	2021-05-02 00:00:00	5000
Mahmoud.Hassouna.Gaming	113248007033544	1	2021-05-15 00:00:00	5000
DailyLive.me	105802671328629	1	2021-06-26 00:00:00	5000
roxanamolinaoficial1	249064572694197	1	2021-08-24 00:00:00	5000
THEQUEENANIME	111510360751494	1	2020-11-18 00:00:00	5000
princescoad	133014618189158	1	2021-04-10 00:00:00	5000
retrocrg	117605660083940	1	2020-11-12 00:00:00	5000
MohammedReadR	106651771236322	1	2021-03-10 00:00:00	5000
guldurenkarikaturlerr	140150119904900	1	2021-09-01 00:00:00	5000
Lô-Băng-Gamming-105467025142854	105467025142854	1	2021-08-04 00:00:00	5000
TeditzGaming	103446441246665	1	2020-12-07 00:00:00	5000
brojonh007	102030988181082	1	2021-08-02 00:00:00	5000
Korek-Kawan-100581711998827	100581711998827	1	2021-07-02 00:00:00	5000
eldesmadrosooficial	633933340555091	1	2021-02-06 00:00:00	5000
TotalgamingEsports	104430078165247	1	2021-05-04 00:00:00	5000
Funny-funny-103799978426109	103799978426109	1	2021-07-21 00:00:00	5000
